@relation luxembourg-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 {0,1}
@attribute att7 {0,1}
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 {0,1}
@attribute att19 {0,1}
@attribute att20 {0,1}
@attribute att21 {0,1}
@attribute att22 {0,1}
@attribute att23 {0,1}
@attribute att24 {0,1}
@attribute att25 {0,1}
@attribute att26 {0,1}
@attribute att27 {0,1}
@attribute att28 {0,1}
@attribute att29 {0,1}
@attribute att30 {0,1}
@attribute att31 numeric
@attribute class {0,1}

@data
0.28571,0.28571,0.33333,0.4,0.3,1,1,1.0,0.83333,0.5,0.83333,0.0,1.0,0.142858,0.367085,0.0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.816331,0
0.0,0.0,0.66667,0.6,0.7,1,1,0.9,0.83333,0.25,1.0,0.0,1.0,0.571446,0.886083,0.030769,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.816463,1
0.42857,0.28571,0.33333,0.5,0.4,0,1,0.7,0.66667,0.5,1.0,0.0,1.0,0.142858,0.835448,0.0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.816529,0
0.42857,0.0,0.66667,0.7,0.7,0,0,0.9,1.0,0.0,0.5,0.0,1.0,0.142858,0.582284,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.816529,1
0.57143,0.28571,0.33333,0.5,0.7,1,1,0.9,0.83333,0.0,0.83333,0.0,1.0,0.428584,0.746836,0.0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.816562,0
1.0,0.0,0.0,0.8,0.9,1,1,0.4,0.66667,0.75,0.0,0.0,0.5,0.0,0.670884,1.0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.816562,0
0.28571,0.28571,0.33333,0.5,0.4,1,0,0.6,0.66667,0.25,1.0,0.0,1.0,0.428584,0.556967,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.816562,0
0.85714,0.57143,0.0,0.4,0.6,0,1,1.0,0.83333,0.25,0.33333,0.0,1.0,0.142858,0.392403,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.816628,0
0.42857,0.42857,0.66667,0.5,0.4,1,1,0.8,0.33333,0.5,1.0,0.0,1.0,0.428584,0.734178,0.0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.816628,1
0.28571,0.14286,0.0,0.3,0.3,1,1,0.9,0.66667,0.25,0.66667,0.0,1.0,0.428584,0.670884,0.0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.816628,0
0.71429,0.28571,0.66667,0.5,0.2,0,1,0.9,0.16667,0.25,1.0,0.0,1.0,0.142858,0.873424,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.816694,1
0.71429,0.14286,0.33333,0.1,0.1,1,1,0.7,0.66667,0.0,0.16667,0.0,1.0,0.714307,0.594943,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.816694,0
0.85714,0.0,0.0,0.5,0.5,1,1,0.0,0.0,0.75,1.0,0.0,0.75,0.142858,0.620249,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.817519,0
0.85714,0.0,1.0,0.7,0.8,1,1,0.5,0.83333,0.5,1.0,0.0,1.0,0.285717,0.936706,0.030769,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.817585,1
0.85714,0.14286,0.66667,0.5,0.6,1,1,0.8,0.5,0.25,0.16667,0.0,1.0,0.428584,0.645566,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.817783,1
0.42857,0.14286,0.0,0.5,0.5,0,1,0.9,0.83333,0.25,0.33333,0.0,1.0,0.285717,0.354427,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.817849,0
0.14286,0.0,0.66667,0.6,0.4,1,1,0.8,0.83333,0.5,0.83333,0.0,1.0,0.142858,1.0,0.030769,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.817849,1
0.57143,0.14286,1.0,0.5,0.0,0,1,0.7,0.83333,0.75,0.0,0.0,0.75,0.428584,0.556967,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.817849,1
0.57143,0.57143,0.0,0.5,0.8,1,1,1.0,0.66667,0.25,0.83333,0.0,1.0,0.142858,0.51899,0.0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817849,0
0.42857,1.0,0.66667,0.3,0.3,1,1,0.5,0.5,0.5,0.83333,0.0,0.75,0.142858,0.41772,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.817849,1
0.57143,0.28571,0.33333,0.7,0.7,1,1,0.5,1.0,0.5,0.33333,0.0,1.0,0.428584,0.683543,0.015384,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.817849,0
1.0,0.14286,0.66667,0.8,0.7,1,1,1.0,1.0,0.5,0.16667,0.0,0.75,0.285717,0.329109,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.817915,1
0.71429,0.14286,0.66667,0.7,0.7,1,1,0.7,0.83333,0.25,1.0,0.0,1.0,0.571446,0.974682,0.030769,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.818047,1
1.0,0.28571,0.33333,0.3,0.5,1,1,0.6,0.5,0.5,0.0,0.0,1.0,0.285717,0.569626,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.818047,0
0.28571,0.28571,0.33333,0.2,0.5,1,1,0.4,0.33333,0.5,1.0,0.0,1.0,0.428584,0.721519,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.818047,0
0.42857,0.14286,1.0,0.6,0.7,0,1,1.0,0.83333,0.0,1.0,0.0,1.0,0.428584,0.569626,0.030769,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.818113,1
0.57143,0.0,0.66667,1.0,1.0,1,1,1.0,1.0,0.0,0.66667,0.0,1.0,0.285717,0.936706,0.030769,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.818113,1
0.42857,0.14286,0.66667,0.6,0.5,1,1,1.0,0.83333,0.0,0.83333,0.0,1.0,0.142858,0.924047,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.818113,1
0.57143,0.14286,1.0,0.2,0.1,0,1,1.0,0.83333,0.0,0.16667,0.0,1.0,0.142858,0.924047,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.818179,1
0.0,0.14286,0.66667,0.5,0.5,1,1,0.8,1.0,0.0,0.0,0.0,0.0,0.285717,0.822789,0.015384,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.818179,1
0.42857,0.14286,0.0,0.7,0.8,1,0,0.7,0.83333,0.25,0.0,0.0,1.0,0.285717,0.835448,0.030769,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.818179,0
0.42857,0.28571,0.33333,0.5,0.5,1,1,0.6,0.16667,0.0,1.0,0.0,0.25,0.428584,0.822789,0.0,0.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81907,0
0.85714,0.42857,0.33333,0.8,0.6,1,0,0.8,0.5,0.25,0.0,0.0,1.0,0.428584,0.41772,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.819136,0
0.28571,0.42857,0.33333,0.4,0.4,0,0,0.6,0.5,0.75,0.0,0.0,1.0,0.0,0.278486,1.0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.819136,0
1.0,0.0,1.0,0.5,0.5,0,1,0.5,1.0,0.5,1.0,0.0,0.75,0.428584,0.645566,0.0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.819202,1
1.0,0.28571,0.33333,0.0,0.5,1,1,0.9,0.16667,0.75,0.33333,0.0,1.0,0.142858,0.443038,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.819301,0
0.85714,0.28571,1.0,0.2,0.5,1,1,0.7,0.33333,0.25,1.0,0.0,0.75,0.142858,0.430379,0.0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.819367,1
0.42857,0.14286,0.66667,0.6,0.5,1,1,0.8,1.0,0.0,1.0,0.0,1.0,0.571446,1.0,0.030769,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.819565,1
0.71429,0.14286,1.0,0.8,0.6,1,1,1.0,1.0,0.0,0.16667,0.0,0.5,0.428584,0.70886,0.0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.819631,1
0.28571,0.14286,0.33333,0.7,0.5,1,1,0.7,0.83333,0.0,1.0,0.0,0.75,0.428584,0.582284,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.819631,0
0.42857,0.0,0.66667,0.8,0.5,1,1,0.5,0.83333,0.5,1.0,0.0,0.5,0.571446,0.683543,0.0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.819631,1
0.42857,0.14286,0.33333,0.5,0.5,0,1,0.9,1.0,0.25,0.16667,0.0,1.0,0.428584,0.924047,0.030769,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.819631,0
0.28571,0.14286,0.66667,0.6,0.5,1,1,0.9,0.83333,0.25,0.5,0.0,1.0,0.285717,0.898742,0.030769,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.819697,1
0.57143,0.28571,0.33333,0.7,0.7,0,1,0.9,1.0,0.0,1.0,0.0,1.0,0.142858,0.898742,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.819697,0
0.42857,0.0,0.66667,0.2,0.2,1,1,0.8,0.66667,0.25,1.0,0.0,0.5,0.285717,0.493673,0.0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.820654,1
0.42857,0.14286,0.33333,0.5,0.5,1,1,0.3,0.66667,0.75,0.5,0.0,0.5,0.142858,0.607602,0.015384,0.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.820654,0
0.57143,0.14286,0.33333,0.5,0.8,0,1,0.9,0.33333,0.0,0.83333,0.0,0.75,0.428584,0.544308,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.820654,0
0.28571,0.14286,0.33333,0.5,0.5,1,1,0.7,0.5,0.25,1.0,0.0,1.0,0.428584,0.772154,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.820654,0
0.42857,0.28571,0.33333,0.8,0.5,1,1,0.8,1.0,0.0,0.83333,0.0,0.75,0.428584,0.607602,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.82072,0
0.14286,0.14286,0.0,1.0,0.8,1,1,1.0,0.33333,0.25,0.0,0.0,0.5,0.571446,0.696201,0.0,0.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82072,0
0.57143,0.0,0.0,0.4,1.0,0,0,0.4,0.66667,0.0,0.33333,0.0,1.0,0.142858,0.569626,0.015384,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.820918,0
0.42857,0.14286,1.0,0.9,0.5,1,1,0.7,0.16667,0.5,0.5,0.0,0.5,0.428584,0.658225,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.820984,1
1.0,0.57143,0.66667,0.6,0.8,1,1,1.0,0.5,0.25,0.66667,0.0,0.75,0.142858,0.405062,0.0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.820984,1
0.85714,0.14286,0.66667,0.0,0.0,1,1,0.5,1.0,0.0,1.0,0.0,1.0,0.285717,0.911389,0.030769,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.822172,1
0.57143,0.28571,0.66667,0.6,0.6,1,1,0.8,0.83333,0.25,0.0,0.0,0.75,0.0,0.354427,1.0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822172,1
0.42857,0.28571,0.0,0.6,0.6,1,1,0.8,0.83333,0.0,0.83333,0.0,1.0,0.142858,0.632908,0.015384,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822238,0
0.57143,0.28571,0.33333,0.3,0.3,1,0,1.0,0.83333,0.0,0.0,0.0,1.0,0.142858,0.265827,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.823592,0
0.57143,0.42857,0.66667,0.3,0.2,0,1,1.0,0.83333,0.25,0.33333,0.0,1.0,0.0,0.253168,1.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.823658,1
0.85714,0.14286,0.33333,0.5,0.5,1,0,0.8,0.66667,0.75,1.0,0.0,1.0,0.142858,0.493673,0.0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.823658,0
0.42857,0.14286,0.33333,0.5,0.5,1,1,0.8,0.66667,0.0,1.0,0.0,1.0,0.0,0.683543,1.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.823658,0
0.42857,0.42857,0.33333,0.7,0.7,1,1,0.9,0.16667,0.5,1.0,0.0,1.0,0.285717,0.506332,0.0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.823724,0
0.14286,0.28571,0.33333,0.5,0.5,0,1,0.7,1.0,0.75,1.0,0.0,1.0,0.0,0.759495,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823889,0
0.28571,0.14286,0.66667,0.5,0.4,1,1,0.8,0.83333,0.0,0.0,0.0,1.0,0.0,0.569626,1.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.823955,1
1.0,0.0,0.66667,0.5,0.5,1,1,0.8,0.5,0.0,1.0,0.0,1.0,0.142858,0.430379,0.0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.823955,1
0.14286,0.14286,0.66667,0.3,0.5,1,1,0.9,0.5,0.0,0.16667,0.0,1.0,0.428584,0.822789,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.823955,1
1.0,0.14286,0.33333,0.5,0.5,1,1,0.8,0.83333,0.25,1.0,0.0,1.0,0.142858,0.41772,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.823955,0
1.0,0.14286,0.33333,0.0,0.0,1,1,0.9,0.83333,0.25,1.0,0.0,1.0,0.285717,0.797472,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.823955,0
0.28571,0.28571,0.66667,0.6,0.6,0,1,0.8,0.83333,0.0,1.0,0.0,1.0,0.0,0.303803,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823955,1
0.85714,0.28571,0.66667,0.6,0.7,1,1,0.9,0.0,0.5,1.0,0.0,0.5,0.571446,0.822789,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.823955,1
1.0,0.28571,0.66667,0.4,0.6,1,1,0.6,0.0,0.5,1.0,0.0,0.75,0.285717,0.329109,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.823955,1
0.85714,0.28571,0.33333,0.4,0.6,0,1,0.6,0.66667,0.25,1.0,0.0,1.0,0.428584,0.632908,0.0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823955,0
1.0,0.28571,0.66667,1.0,1.0,1,1,1.0,0.66667,0.75,1.0,0.0,0.5,0.428584,0.620249,0.0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.824021,1
0.28571,0.14286,0.33333,0.5,0.5,1,1,0.5,0.16667,0.25,0.83333,0.0,1.0,0.285717,0.544308,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.824021,0
0.42857,0.14286,0.33333,0.5,0.7,0,1,0.7,0.5,0.25,0.83333,0.0,1.0,0.571446,0.620249,0.0,0.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.824021,0
0.57143,0.0,0.66667,0.9,0.5,1,1,0.9,0.66667,0.5,0.0,0.0,0.75,0.285717,0.582284,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.824021,1
0.28571,0.28571,1.0,0.5,0.3,1,1,0.8,1.0,0.0,0.0,0.0,0.5,0.142858,0.746836,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.824021,1
0.57143,0.0,0.66667,0.7,0.7,0,1,0.9,0.66667,0.0,1.0,0.0,1.0,0.285717,0.746836,0.030769,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.824087,1
1.0,0.14286,0.66667,0.5,0.3,1,1,0.5,0.16667,0.25,1.0,0.0,1.0,0.428584,0.670884,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.824087,1
0.85714,0.0,0.66667,0.9,1.0,1,1,0.8,0.66667,0.5,0.83333,0.0,0.5,0.571446,0.734178,0.030769,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.824087,1
0.85714,0.28571,0.66667,0.7,0.5,1,1,0.8,0.83333,0.5,1.0,0.0,0.75,0.142858,0.189874,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.824087,1
0.42857,0.28571,0.0,0.5,0.5,1,1,0.8,0.66667,0.25,1.0,0.0,1.0,0.285717,0.696201,0.0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.824153,0
0.71429,0.14286,0.66667,0.6,0.5,1,1,0.8,0.83333,0.25,1.0,0.0,1.0,0.285717,0.860765,0.030769,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.824219,1
0.57143,0.14286,0.33333,0.5,0.7,0,1,0.5,0.33333,0.0,0.0,0.0,0.0,0.285717,0.531649,0.0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.824219,0
0.85714,0.0,0.66667,0.2,0.4,1,1,0.7,0.16667,0.25,1.0,0.0,0.75,0.0,0.405062,1.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.824285,1
0.14286,0.28571,0.66667,0.4,0.8,0,1,0.8,0.5,0.25,0.66667,0.0,1.0,0.428584,0.620249,0.030769,0.66667,1,0,0,0,0,0,0,0,0,0,0,0,0,0.824285,1
0.42857,0.14286,0.33333,0.2,0.3,1,1,0.6,0.66667,0.5,0.16667,0.0,0.75,0.428584,0.481014,0.0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.824285,0
0.85714,0.0,1.0,1.0,1.0,1,1,0.5,1.0,0.5,0.33333,0.0,0.5,0.571446,0.974682,0.030769,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.824285,1
0.42857,0.0,0.66667,0.2,0.6,1,1,1.0,0.83333,0.0,1.0,0.0,1.0,0.142858,0.797472,0.0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.824351,1
0.28571,0.28571,0.0,0.6,0.4,1,1,0.7,0.33333,0.25,0.83333,0.0,0.75,0.142858,0.51899,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.824351,0
0.42857,0.42857,0.33333,0.5,0.5,1,1,0.7,0.66667,0.5,0.0,0.0,1.0,0.142858,0.41772,0.0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.825176,0
1.0,0.14286,0.66667,0.4,0.4,1,0,0.6,0.83333,0.5,1.0,0.0,1.0,0.142858,0.405062,0.0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.825176,1
0.85714,0.42857,0.0,0.8,0.5,1,0,1.0,0.16667,0.25,0.83333,0.0,1.0,0.142858,0.392403,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.825176,0
0.14286,0.0,0.33333,0.3,0.4,0,1,0.4,0.5,0.5,0.16667,0.0,0.25,0.428584,0.759495,0.0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.825242,0
0.71429,0.28571,0.33333,0.5,0.5,0,1,0.9,0.66667,0.5,0.66667,0.0,1.0,0.714307,0.620249,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82544,0
0.28571,0.14286,0.0,0.2,0.5,0,0,0.8,1.0,0.25,0.83333,0.0,1.0,0.285717,0.620249,0.030769,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.82544,0
0.28571,1.0,0.66667,0.4,0.5,1,1,0.5,0.83333,0.25,1.0,0.0,0.25,0.0,0.70886,1.0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.825506,1
0.28571,0.0,0.66667,0.9,0.9,1,1,0.5,0.66667,0.25,0.5,0.0,0.75,0.714307,0.670884,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.825605,1
0.57143,0.0,0.66667,0.3,0.6,0,1,0.3,0.33333,0.25,1.0,0.0,1.0,0.285717,0.784813,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.825605,1
0.57143,0.0,0.66667,0.7,0.8,1,1,0.9,0.66667,0.0,0.83333,0.0,1.0,0.571446,0.936706,0.030769,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.825671,1
0.28571,0.14286,0.0,0.0,0.4,0,0,0.5,1.0,0.0,0.0,0.0,1.0,0.428584,0.569626,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.825671,0
0.85714,0.14286,1.0,0.5,0.5,1,1,0.6,0.16667,0.25,0.16667,0.0,0.5,0.571446,0.683543,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.825737,1
0.42857,0.28571,0.33333,0.1,0.1,1,1,0.7,0.33333,0.25,1.0,0.0,0.75,0.428584,0.556967,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.825737,0
0.28571,0.85714,0.66667,0.8,0.9,1,1,0.6,1.0,0.25,0.83333,0.0,1.0,0.428584,1.0,0.061538,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.825803,1
0.28571,0.42857,0.0,0.7,0.7,0,1,0.9,1.0,0.0,0.5,0.0,1.0,0.0,0.620249,1.0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.825803,0
0.42857,0.14286,0.66667,0.8,0.9,1,1,0.7,0.5,0.0,1.0,0.0,1.0,0.285717,0.544308,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.825803,1
0.14286,0.14286,1.0,0.5,0.7,1,1,0.9,0.83333,0.25,0.83333,0.0,0.0,0.142858,0.772154,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.825803,1
0.0,0.0,0.33333,0.6,0.5,0,1,0.8,0.83333,0.0,1.0,0.0,1.0,0.0,0.848107,1.0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.825803,0
0.28571,0.14286,0.33333,0.7,0.6,1,1,1.0,0.66667,0.25,0.5,0.0,0.75,0.428584,0.620249,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.825803,0
0.71429,0.14286,0.66667,0.3,0.3,1,1,1.0,1.0,0.0,1.0,0.0,1.0,0.428584,0.696201,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.826628,1
0.57143,0.0,0.33333,0.2,0.2,0,1,0.3,0.83333,0.0,0.33333,0.0,0.0,0.0,0.569626,1.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.826694,0
0.57143,0.0,0.66667,0.6,0.5,1,1,1.0,1.0,0.5,0.0,0.0,0.5,0.428584,0.873424,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.82676,1
0.57143,0.0,1.0,0.7,0.7,1,1,0.8,0.66667,0.25,0.83333,0.0,1.0,0.142858,0.734178,0.030769,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.826958,1
0.28571,0.14286,0.0,0.3,0.3,1,1,1.0,0.5,0.5,0.83333,0.0,1.0,0.285717,0.481014,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.827024,0
0.57143,0.28571,0.33333,0.3,0.3,1,0,0.7,0.83333,0.5,1.0,0.0,1.0,0.142858,0.544308,0.0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.827024,0
0.42857,0.28571,0.33333,0.2,0.3,1,1,0.9,1.0,0.0,0.83333,0.0,1.0,0.142858,0.531649,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.827024,0
1.0,0.42857,0.33333,0.4,0.6,1,1,0.4,0.5,0.5,1.0,0.0,1.0,0.428584,0.468355,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.827024,0
1.0,0.14286,0.66667,0.4,0.5,1,1,0.7,0.33333,0.75,1.0,0.0,1.0,0.0,0.354427,1.0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.827024,1
0.71429,0.14286,0.33333,0.6,0.7,1,1,0.7,0.83333,0.25,0.83333,0.0,1.0,0.285717,0.531649,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.827024,0
0.28571,0.14286,0.33333,0.7,1.0,1,1,1.0,0.83333,0.0,0.66667,0.0,1.0,0.142858,0.860765,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.827024,0
0.71429,0.14286,0.66667,1.0,1.0,1,1,1.0,0.5,0.0,0.66667,0.0,1.0,0.428584,0.531649,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.82709,1
1.0,0.14286,0.33333,0.4,0.6,1,1,1.0,0.66667,0.25,0.16667,0.0,1.0,0.142858,0.430379,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.82709,0
1.0,0.28571,0.66667,0.5,0.5,1,1,0.9,0.5,0.0,1.0,0.0,0.25,0.428584,0.848107,0.046153,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.827156,1
0.28571,0.14286,1.0,0.3,0.3,1,1,0.3,0.5,1.0,0.0,0.0,0.75,0.142858,0.493673,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.827156,1
0.71429,0.28571,0.0,0.0,0.3,0,0,0.8,0.83333,0.5,1.0,0.0,1.0,0.142858,0.645566,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.827222,0
0.28571,0.14286,0.0,0.1,1.0,0,1,0.2,1.0,0.25,1.0,0.0,1.0,0.142858,0.949365,0.061538,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.827222,0
0.42857,0.14286,0.66667,0.7,0.8,1,1,0.8,0.83333,0.25,1.0,0.0,0.25,0.142858,0.835448,0.0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.827222,1
0.0,0.0,1.0,0.4,0.4,0,1,0.4,1.0,0.25,1.0,0.0,1.0,0.142858,0.987341,0.030769,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.827288,1
0.14286,0.28571,0.66667,0.5,0.6,1,1,0.5,0.66667,1.0,1.0,0.0,1.0,0.0,0.329109,1.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.827288,1
0.28571,0.14286,0.33333,0.6,0.7,0,1,0.9,0.5,0.0,0.66667,0.0,1.0,0.285717,0.772154,0.0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.827288,0
0.28571,0.14286,0.66667,1.0,1.0,1,1,1.0,1.0,0.0,0.66667,0.0,1.0,0.142858,0.848107,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.827288,1
0.28571,0.0,0.66667,1.0,1.0,1,1,0.4,1.0,0.75,0.83333,0.0,0.75,0.428584,0.544308,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.827288,1
